Frequency list: Lemma frequencies in entire "AP: comments, Telegraph"
__________________

Number	Lemma	Frequency
32029	residence	1
32030	residual	1
32031	residually	1
32032	resister	1
32033	resolute	1
32034	resonance	1
32035	resorting	1
32036	resound	1
32037	respec'	1
32038	respect.for	1
32039	respect.if	1
32040	respect'	1
32041	respectively*	1
32042	respite	1
32043	resplendent	1
32044	responsability	1
32045	response:to	1
32046	responsibilities	1
32047	responsibility'	1
32048	responsibility*	1
32049	responsive	1
32050	resrot	1
32051	ressentiment	1
32052	rest-	1
32053	restful	1
32054	restless	1
32055	restored	1
32056	restrained	1
32057	restructure	1
32058	restructuring	1
32059	results:lib	1
32060	resurface	1
32061	resurgance	1
32062	resurgence	1
32063	retained'	1
32064	retake	1
32065	rethinking	1
32066	retiring	1
32067	retro-tory	1
32068	retrograde	1
32069	return-just	1
32070	return.you	1
32071	returned	1
32072	returning	1
32073	retweet	1
32074	reunification	1
32075	revele	1
32076	revelling	1
32077	revere	1
32078	reverends	1
32079	reverent	1
32080	reverential	1
32081	reverentially	1
32082	revisit	1
32083	revolution'	1
32084	revolving	1
32085	rewboss	1
32086	rewind	1
32087	rewire	1
32088	rewitten	1
32089	rework	1
32090	reworking	1
32091	rf	1
32092	rgds	1
32093	rh	1
32094	rhat	1
32095	rhea	1
32096	rhefr	1
32097	rhetoric'	1
32098	rhetorical/polemic	1
32099	rhetorician	1
32100	rhetort	1
32101	rhode	1
32102	rhodes	1
32103	rhone-alp	1
32104	richardson	1
32105	riches	1
32106	richie	1
32107	richmond	1
32108	richpeopl	1
32109	richter	1
32110	richyork	1
32111	rick	1
32112	riddled	1
32113	riddler	1
32114	ride/lunch	1
32115	rider	1
32116	ridiculed	1
32117	ridiculing	1
32118	ridiculous-	1
32119	riding	1
32120	ridiulous	1
32121	riffraff	1
32122	rifkind	1
32123	rifleman	1
32124	rifleman1853	1
32125	right--everyone	1
32126	right-boogeyman	1
32127	right-handed	1
32128	right-of-centre	1
32129	right-on-ness	1
32130	right-teaching	1
32131	right.we	1
32132	right/privilege	1
32133	right/the	1
32134	righteously	1
32135	righties	1
32136	rightness	1
32137	rightousness	1
32138	rights/equality	1
32139	rights/gender	1
32140	rights/status/inheritance	1
32141	rightwinger	1
32142	rigmarole	1
32143	rigorously	1
32144	rigts	1
32145	riguer	1
32146	riiight.	1
32147	ring-fence	1
32148	ring-fencing	1
32149	ring-marriage	1
32150	ring-master	1
32151	rinse	1
32152	rioja	1
32153	riojalaundon	1
32154	rioter	1
32155	riotous	1
32156	riotousness	1
32157	riots	1
32158	ripen	1
32159	ripley	1
32160	rippophobe	1
32161	risings	1
32162	risk'	1
32163	risking	1
32164	risks	1
32165	rit	1
32166	ritrit	1
32167	ritritrit/assegai/petrus	1
32168	ritually	1
32169	ritz	1
32170	rivale	1
32171	rivers	1
32172	riversidefarm	1
32173	riyadh	1
32174	rizla	1
32175	ro.	1
32176	road-block	1
32177	roasted	1
32178	robbed	1
32179	robespierre	1
32180	robin	1
32181	robotic	1
32182	robustly	1
32183	robustness	1
32184	rochester	1
32185	rock-solid	1
32186	rockers	1
32187	rocketdodger	1
32188	rocketing	1
32189	rockin'	1
32190	roe	1
32191	roehm.	1
32192	rogation	1
32193	rogering	1
32194	role-model	1
32195	role-play	1
32196	roleplay	1
32197	roller-coaster	1
32198	roller-skate	1
32199	rolleye	1
32200	rollins	1
32201	rollswiveleye	1
32202	romain	1
32203	romana	1
32204	romancolumn	1
32205	romanic	1
32206	romans/greeks	1
32207	romantic/religious	1
32208	romantic/sexual	1
32209	romanticise	1
32210	romany	1
32211	romaphobia	1
32212	romberg	1
32213	romneycare	1
32214	romper	1
32215	roms	1
32216	ronny	1
32217	roo	1
32218	roody	1
32219	room/the	1
32220	roosevelt	1
32221	rootless	1
32222	roots	1
32223	rosary-clicking	1
32224	rose-bud	1
32225	rose-coloured	1
32226	rose-strewn	1
32227	rosenfield	1
32228	roses	1
32229	rosie	1
32230	rossco	1
32231	rossco111	1
32232	rossi	1
32233	rossy	1
32234	rota	1
32235	rotary	1
32236	rotate	1
32237	rotfl	1
32238	rotflmao	1
32239	rotherham'	1
32240	rotifer	1
32241	rough-shod	1
32242	roughage	1
32243	roulette	1
32244	roumania	1
32245	roundabout	1
32246	rounded	1
32247	route.	1
32248	row.he	1
32249	rowan-williams	1
32250	rowling	1
32251	rowntrees	1
32252	roy	1
32253	royalist	1
32254	rozzer	1
32255	rreligious	1
32256	rrubdp	1
32257	rse	1
32258	rsi	1
32259	rsteve	1
32260	rtfq	1
32261	rty	1
32262	rubber-stamping	1
32263	rubberstamp	1
32264	rubbing	1
32265	rubble	1
32266	rubenfeld	1
32267	rubicon	1
32268	ruby	1
32269	rudderless	1
32270	rude'	1
32271	rudolf	1
32272	ruffley	1
32273	rug	1
32274	rugged	1
32275	rugrat	1
32276	ruination	1
32277	ruinous	1
32278	ruinously	1
32279	ruld	1
32280	rule-making	1
32281	rules.other	1
32282	rules*	1
32283	ruling-elite-governing	1
32284	rum	1
32285	rumor	1
32286	rump	1
32287	rumpy-pumpy	1
32288	run-up	1
32289	rung	1
32290	rupe	1
32291	ruperttigerr:you	1
32292	rupertttiger	1
32293	rupertttigerr	1
32294	ruptured	1
32295	rurosexual	1
32296	russia'	1
32297	russky	1
32298	rve	1
32299	ryanair	1
32300	rye	1
32301	ryeatley	1
32302	rylan	1
32303	ryle	1
32304	ryme	1
32305	rythm	1
32306	s-c-i-e-n-c-e	1
32307	s-marriages	1
32308	s.	1
32309	s.28	1
32310	s'not	1
32311	s'pose	1
32312	s***	1
32313	s&s	1
32314	s28	1
32315	sa.	1
32316	saatchi	1
32317	sab	1
32318	sabachthani	1
32319	sabatina	1
32320	sabbath'	1
32321	sach	1
32322	sack-cloth	1
32323	sackable	1
32324	sacking	1
32325	sacrament.	1
32326	sacramentally	1
32327	sacredness	1
32328	sacremental	1
32329	sacriligeous	1
32330	sad.my	1
32331	saddam	1
32332	saddened	1
32333	saddo	1
32334	sadism	1
32335	sadomasochistic	1
32336	sadonistic	1
32337	sae	1
32338	safe-conduct	1
32339	sage	1
32340	sagely	1
32341	sahara	1
32342	said.	1
32343	said.can	1
32344	sailing	1
32345	sainsbury	1
32346	sainted	1
32347	sainthood	1
32348	saladin	1
32349	salaried	1
32350	salazar	1
32351	saleem	1
32352	salem	1
32353	salesman'	1
32354	saliabury	1
32355	saloon	1
32356	saltire	1
32357	salubrious	1
32358	salud	1
32359	salutary	1
32360	salutation	1
32361	salutation'	1
32362	salvador	1
32363	salvage	1
32364	salvo	1
32365	salvomag.com/blog/2013/03/five	1
32366	samaria	1
32367	same-sex-attracted	1
32368	same-sex-incest	1
32369	same.	1
32370	same*.	1
32371	samed	1
32372	sameerkahn	1
32373	sameness''	1
32374	sammilton	1
32375	sammy	1
32376	samness	1
32377	samson	1
32378	sanctimoniously	1
32379	sanctimonius	1
32380	sanctioned	1
32381	sanctioned'	1
32382	sanctioning	1
32383	sanctuary	1
32384	sand'	1
32385	sandhurst	1
32386	sandi	1
32387	sandra	1
32388	sandusky	1
32389	sandwich'	1
32390	sane-minded	1
32391	sanely	1
32392	sanfran	1
32393	sanitary	1
32394	sanitation	1
32395	sanitised	1
32396	sanitize	1
32397	santayana	1
32398	santiago	1
32399	sap	1
32400	sapien	1
32401	sapientiae	1
32402	sapling	1
32403	sapphic	1
32404	sappho	1
32405	sapwood	1
32406	saracens	1
32407	sarcastically	1
32408	sarcoma	1
32409	sardine	1
32410	sarler	1
32411	sarny	1
32412	sartre	1
32413	sassy	1
32414	sat	1
32415	sat-nav	1
32416	satan--his	1
32417	satellite	1
32418	satifaction	1
32419	satify	1
32420	satire'	1
32421	satisfying	1
32422	satnav	1
32423	satsify	1
32424	satsuma	1
32425	saturated	1
32426	satus	1
32427	satyrical	1
32428	satyricon	1
32429	saucer	1
32430	saud	1
32431	saudi-loving	1
32432	sauf	1
32433	sauna	1
32434	saupport	1
32435	sav	1
32436	savannah	1
32437	saved'	1
32438	savior	1
32439	savoury	1
32440	sawdust	1
32441	sawn-off	1
32442	sax	1
32443	say-so	1
32444	say/contribute	1
32445	saya	1
32446	sayer	1
32447	sayers	1
32448	saying-	1
32449	saying***************************	1
32450	says	1
32451	scadenfreude	1
32452	scafel	1
32453	scalpel	1
32454	scam-moron	1
32455	scand	1
32456	scandal'	1
32457	scandalize	1
32458	scapheap	1
32459	scare-story	1
32460	scared''	1
32461	scarily	1
32462	scarring	1
32463	scatalogical	1
32464	scathingly	1
32465	scatmanpoo	1
32466	scatophobia	1
32467	scc	1
32468	sceam	1
32469	scent	1
32470	sceptred	1
32471	schaeffer	1
32472	schelk	1
32473	schematic	1
32474	schickelgruber	1
32475	schicklgruber	1
32476	schiller	1
32477	schizoid	1
32478	schlesinger	1
32479	scholastics	1
32480	school-buddies	1
32481	school'	1
32482	school/child	1
32483	school/institution	1
32484	schoold	1
32485	schooling	1
32486	schoolmaster	1
32487	schoolmen	1
32488	schoolscach	1
32489	schoolyard	1
32490	schtumm	1
32491	schuman	1
32492	sci-fi	1
32493	science-based	1
32494	science-denier	1
32495	science-religion	1
32496	science'	1
32497	scienist	1
32498	sclerosis	1
32499	scoffer	1
32500	scold	1
32501	scone	1
32502	scool	1
32503	scoop	1
32504	scooter	1
32505	scornful	1
32506	scorpion	1
32507	scotch	1
32508	scotland[26]	1
32509	scots	1
32510	scotus	1
32511	scowl	1
32512	scrabbling	1
32513	scrach	1
32514	scranton	1
32515	screamer	1
32516	screeching	1
32517	screening	1
32518	screenshot	1
32519	screenshots	1
32520	screet	1
32521	screwed	1
32522	screwed''	1
32523	scriabin	1
32524	scriptual	1
32525	scriptura	1
32526	scripturally	1
32527	scriptwriter	1
32528	scriptwriting	1
32529	scrol	1
32530	scrolling	1
32531	scrolls	1
32532	scrum	1
32533	scrupture	1
32534	scullion	1
32535	scumbag.	1
32536	scummy	1
32537	scumset	1
32538	scuttle.	1
32539	sdlp	1
32540	sdp	1
32541	sdye	1
32542	sea-change	1
32543	seabird	1
32544	seagull	1
32545	seamlessly	1
32546	sean'	1
32547	seant-phobic	1
32548	searchig	1
32549	searching	1
32550	seas-and	1
32551	seashore	1
32552	seasonal	1
32553	seasoned	1
32554	seasoning	1
32555	seat-of-pant	1
32556	seat'	1
32557	sec.	1
32558	secede	1
32559	secession	1
32560	second-hand	1
32561	second/third	1
32562	secondarily	1
32563	secret.however	1
32564	secretion	1
32565	sectarianism	1
32566	sectional	1
32567	sectoir	1
32568	secular/civil	1
32569	secular/humanist	1
32570	secular/state	1
32571	secularist.	1
32572	secularists/heretic	1
32573	secularity	1
32574	secularization	1
32575	securely	1
32576	sedate	1
32577	sedition	1
32578	seductive	1
32579	see--any	1
32580	see-oh-el-aye	1
32581	see-through	1
32582	see.now	1
32583	seed'	1
32584	seediness	1
32585	SEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEX	1
32586	seeker'	1
32587	seeming	1
32588	seemple	1
32589	seen--many	1
32590	seethe	1
32591	segregacionist	1
32592	seigneur	1
32593	seizure	1
32594	selbst	1
32595	selection.although	1
32596	selection'	1
32597	selectively	1
32598	selectivly	1
32599	self-absorbed	1
32600	self-abuse	1
32601	self-acceptance	1
32602	self-aggrandisement	1
32603	self-assertion	1
32604	self-assertive	1
32605	self-assessed	1
32606	self-aware	1
32607	self-censor	1
32608	self-centered	1
32609	self-closure	1
32610	self-confidence	1
32611	self-conflicting	1
32612	self-congratulation	1
32613	self-congratulatory	1
32614	self-conqueror	1
32615	self-contradicting	1
32616	self-created	1
32617	self-damage	1
32618	self-declared	1
32619	self-define	1
32620	self-deluded	1
32621	self-describing	1
32622	self-description	1
32623	self-destruct	1
32624	self-destruction	1
32625	self-destructive	1
32626	self-employed	1
32627	self-examination	1
32628	self-expression	1
32629	self-flagellation	1
32630	self-fulfilling	1
32631	self-governing	1
32632	self-hatred	1
32633	self-help	1
32634	self-identification	1
32635	self-immolate	1
32636	self-indulgence	1
32637	self-indulgent	1
32638	self-justification	1
32639	self-knowledge	1
32640	self-label	1
32641	self-loathing	1
32642	self-lubricating	1
32643	self-made	1
32644	self-mastery	1
32645	self-obsession	1
32646	self-perpetuate	1
32647	self-pity	1
32648	self-pitying	1
32649	self-propclaimed	1
32650	self-propelling	1
32651	self-recognition.	1
32652	self-refuting	1
32653	self-regard	1
32654	self-reliance	1
32655	self-reliant	1
32656	self-reportable	1
32657	self-righteousness.	1
32658	self-servingly	1
32659	self-slander--	1
32660	self-sufficient	1
32661	selfcentredness	1
32662	selflessly	1
32663	selfserving	1
32664	selig	1
32665	sell-out	1
32666	seller	1
32667	sels	1
32668	sem	1
32669	semaphore	1
32670	semi-autonomous	1
32671	semi-secret	1
32672	semi-sentient	1
32673	semi-skilled	1
32674	semi-state	1
32675	semiconcious	1
32676	semper	1
32677	senates	1
32678	senator	1
32679	senators	1
32680	sendiong	1
32681	senile	1
32682	senility	1
32683	seniority	1
32684	sensationalise	1
32685	sense'	1
32686	sensless	1
32687	sensual	1
32688	sentance	1
32689	sentence/paragraph	1
32690	separateness	1
32691	seperatly	1
32692	sephardic	1
32693	sepsis	1
32694	sept	1
32695	septic	1
32696	seq	1
32697	sequester	1
32698	sequin	1
32699	serbian	1
32700	serendipity	1
32701	serene	1
32702	sergeant	1
32703	sermonising	1
32704	serve.the	1
32705	served-up	1
32706	serveral	1
32707	service-oriented	1
32708	service'	1
32709	servitus	1
32710	sesquipedaliophobia	1
32711	set-back	1
32712	setback	1
32713	seth	1
32714	settler	1
32715	seventeen	1
32716	sevenzark7	1
32717	sewing	1
32718	sex-	1
32719	sex-education	1
32720	sex-game	1
32721	sex-rev	1
32722	sex-starved	1
32723	sex(es)	1
32724	sex(ual)ism	1
32725	sex/living	1
32726	sex/marriage/male/female	1
32727	sexes-	1
32728	sexes.it	1
32729	sexpartnet	1
32730	sexual/gender	1
32731	sexualism	1
32732	sexuality.things	1
32733	sexualize	1
32734	sexuallity	1
32735	sexualy	1
32736	sf	1
32737	sfa	1
32738	sh.t	1
32739	sh.ts	1
32740	sh0uld	1
32741	sh1t-all	1
32742	sha'ria	1
32743	shacked-up	1
32744	shady	1
32745	shafting	1
32746	shagability	1
32747	shaggin*	1
32748	shahada	1
32749	shaker	1
32750	shakes	1
32751	shakespearean	1
32752	shaking	1
32753	shakir	1
32754	shaky	1
32755	shale	1
32756	shallot	1
32757	shallowness	1
32758	shalom	1
32759	shaman	1
32760	shamanism	1
32761	shamanistic	1
32762	shame''	1
32763	shane	1
32764	shanked.	1
32765	shape-shifting	1
32766	shaped	1
32767	share-holder	1
32768	shareholder	1
32769	shariah	1
32770	sharing	1
32771	sharjah	1
32772	sharply	1
32773	shat	1
32774	shaw-lefevre	1
32775	she/he	1
32776	shear	1
32777	shearer	1
32778	shedload	1
32779	sheen	1
32780	sheep:http	1
32781	sheesh	1
32782	sheet'.	1
32783	shekel	1
32784	sheldon	1
32785	shelf.so	1
32786	shell-fish	1
32787	shelley	1
32788	sheltering	1
32789	shepard	1
32790	sheparding	1
32791	sherang'	1
32792	sherborne	1
32793	sherman	1
32794	sherry	1
32795	shes	1
32796	sheumais	1
32797	shi**ing	1
32798	shilly	1
32799	shined	1
32800	shingles	1
32801	shining-	1
32802	shinto	1
32803	shintoism	1
32804	shipman	1
32805	shipment	1
32806	shipping	1
32807	shipton	1
32808	shirif	1
32809	shirker	1
32810	shirt-lifter	1
32811	shirtlifters	1
32812	shit-a-brick	1
32813	shit-heap	1
32814	shitface	1
32815	shithole	1
32816	shitstorm	1
32817	shitter	1
32818	shitzu	1
32819	shiva	1
32820	shmod	1
32821	sho	1
32822	shoddy	1
32823	shoe-horned	1
32824	shoehorn	1
32825	shogun	1
32826	shoo	1
32827	short-mat	1
32828	short-tempered	1
32829	shortened	1
32830	shortfall	1
32831	shorthand	1
32832	shorts	1
32833	shortsightedness	1
32834	shotage	1
32835	shoud	1
32836	should'nt	1
32837	shoutdown	1
32838	showboat	1
32839	showboat-	1
32840	showdown	1
32841	showers-	1
32842	shrieking	1
32843	shrift	1
32844	shriieek	1
32845	shrimp	1
32846	shrivel	1
32847	shropshire	1
32848	shtup	1
32849	shucks	1
32850	shud	1
32851	shunt	1
32852	shutter	1
32853	shutter-upper	1
32854	shuttered	1
32855	siamese	1
32856	sib	1
32857	siblings/parent	1
32858	siblings/relative	1
32859	sicily	1
32860	sickly	1
32861	sicko	1
32862	sid	1
32863	side-issue	1
32864	side-whisker	1
32865	sidenote	1
32866	sidewalk	1
32867	sidewards	1
32868	sidney	1
32869	sieg	1
32870	siege	1
32871	sifting	1
32872	sightseeing	1
32873	sigmund	1
32874	sign-the-papers-and-get-the-house	1
32875	signale	1
32876	signalman	1
32877	signiature	1
32878	signicance	1
32879	signpost	1
32880	signs	1
32881	sikhism.how	1
32882	silencing	1
32883	silly-bily	1
32884	sillyness	1
32885	silo	1
32886	silverton	1
32887	simian.	1
32888	similar-sounding	1
32889	similarly-minded	1
32890	simmering	1
32891	simple.that	1
32892	simples.	1
32893	simplex	1
32894	simplicity	1
32895	simplifying	1
32896	simplistically	1
32897	simpson's	1
32898	simpson(ld)	1
32899	simultaneously--which	1
32900	simultaniously	1
32901	sin-hardened	1
32902	sinaiticus	1
32903	sinatra	1
32904	sine	1
32905	sinecure	1
32906	sinew	1
32907	sinful.	1
32908	sinfull	1
32909	sinfully	1
32910	sinfulneccessarily	1
32911	sing-song	1
32912	singh	1
32913	singing	1
32914	single-parenthood	1
32915	singly	1
32916	sinisterly	1
32917	sinker	1
32918	sinse	1
32919	sioner	1
32920	siphon	1
32921	sipping	1
32922	sira	1
32923	siree	1
32924	sista	1
32925	sister-brother	1
32926	sister-in-law	1
32927	sister-sister	1
32928	sister/daughter	1
32929	sister/sister	1
32930	sitiophobia	1
32931	sitophobia	1
32932	sitting	1
32933	situ	1
32934	situation/love	1
32935	six-figure	1
32936	six-monthly	1
32937	sixth-century	1
32938	sizable	1
32939	size-related	1
32940	sized	1
32941	skat	1
32942	skate-boarding	1
32943	skateboard	1
32944	skedaddle	1
32945	skeleton	1
32946	skepticalscience	1
32947	skepticism	1
32948	skeptics	1
32949	skewer	1
32950	skewing	1
32951	ski	1
32952	ski-daddle	1
32953	skimmer	1
32954	skirmish	1
32955	skulduggery	1
32956	skuttle	1
32957	sky-blue	1
32958	skydive	1
32959	skydiver	1
32960	skye	1
32961	skyrim	1
32962	skyrocket	1
32963	sl.	1
32964	sl''	1
32965	slack	1
32966	slack-faced	1
32967	slacker	1
32968	slag-off	1
32969	slandering	1
32970	slanted	1
32971	slap-down	1
32972	slapdash	1
32973	slapdown	1
32974	slapping	1
32975	slathering	1
32976	slave-owning	1
32977	slave-trading	1
32978	slave/s	1
32979	slaveowner	1
32980	slavering	1
32981	slavery'	1
32982	slavery/marriage	1
32983	slaves.	1
32984	slaves/servant	1
32985	slavonic	1
32986	slayer	1
32987	sleazebag	1
32988	sleb	1
32989	sledge	1
32990	sledgehammer	1
32991	sleepwalk	1
32992	sleeve	1
32993	sleeveless	1
32994	slew	1
32995	sli	1
32996	sliding	1
32997	sligjhtly	1
32998	slimball	1
32999	slimey	1
33000	slinger	1
33001	slink	1
33002	slipshod	1
33003	slither	1
33004	slogan/statementing/one-two	1
33005	slope*	1
33006	slouch	1
33007	slow-motion	1
33008	slowly*	1
33009	slug	1
33010	slumber	1
33011	slumbering	1
33012	slutwalk	1
33013	slyly	1
33014	smal	1
33015	small-scale	1
33016	smallish-sized	1
33017	smallpox	1
33018	smarm	1
33019	smart-dressed	1
33020	smartly	1
33021	smartphone	1
33022	smattering	1
33023	smelly	1
33024	smiteth	1
33025	smiting	1
33026	smog	1
33027	smoke-screen	1
33028	smokescreening.	1
33029	smoldering	1
33030	smooch	1
33031	smoothcrap	1
33032	smoothing	1
33033	smuch	1
33034	smug.maybe	1
33035	smugchops	1
33036	smuggling	1
33037	smutty	1
33038	snack	1
33039	snaffle	1
33040	snakebite	1
33041	snap-shot	1
33042	snapshot	1
33043	snarkiness	1
33044	snatch	1
33045	snatcher	1
33046	sneaking	1
33047	snear	1
33048	sneeringly	1
33049	snicker-snack	1
33050	snidely	1
33051	snobbery	1
33052	snogophobic	1
33053	snook	1
33054	snooze	1
33055	snore	1
33056	snorkle	1
33057	snotty	1
33058	snowden	1
33059	snowy	1
33060	snozzberry	1
33061	snug	1
33062	so--but	1
33063	so-gay	1
33064	so.as	1
33065	soaked	1
33066	soand	1
33067	soap-opera	1
33068	sobeit	1
33069	sobering	1
33070	sobriquet	1
33071	soc	1
33072	socalist	1
33073	socety	1
33074	social-engineering	1
33075	social-fabric	1
33076	social-marriage	1
33077	social/human/legal	1
33078	social/infrastructure	1
33079	social/legal	1
33080	social/religious	1
33081	socialised	1
33082	socialism.edward	1
33083	socialism''	1
33084	socialist.	1
33085	socialize	1
33086	socialy	1
33087	societies/civilisation	1
33088	society-	1
33089	society-the	1
33090	society.this	1
33091	society''	1
33092	socio-biological	1
33093	socio-economic	1
33094	socio-political	1
33095	socio/marxist	1
33096	sociopathic	1
33097	sociopathy	1
33098	socioty	1
33099	sodding	1
33100	soddom	1
33101	sodee	1
33102	sodoma	1
33103	sodomboth	1
33104	sodomised	1
33105	sodomiser	1
33106	sodomitic	1
33107	sodomize	1
33108	sodomized	1
33109	soe	1
33110	sofar	1
33111	soft-porn	1
33112	softcore	1
33113	soggy	1
33114	soi-disant	1
33115	sol-	1
33116	sola	1
33117	solace	1
33118	solanezumab	1
33119	soldiers-	1
33120	solemnise	1
33121	solemnised	1
33122	solemnizaion	1
33123	solemnized	1
33124	solent	1
33125	solidarit	1
33126	solidly	1
33127	solipsist	1
33128	solipsistic	1
33129	solitude	1
33130	solly	1
33131	solrac	1
33132	solstice	1
33133	solv	1
33134	solvr	1
33135	som	1
33136	somali	1
33137	somalia	1
33138	somalis	1
33139	some.	1
33140	some'	1
33141	somehw	1
33142	somerset	1
33143	somet	1
33144	something-	1
33145	somethingorother	1
33146	somewhere-	1
33147	somewhere'	1
33148	son-father	1
33149	sondomites	1
33150	sone	1
33151	song.i	1
33152	songs	1
33153	songsheet	1
33154	sonstituion	1
33155	soon-to-be-born	1
33156	sooooooo	1
33157	soooooooooo	1
33158	soothsay	1
33159	soothsayer	1
33160	soper	1
33161	sophisticate	1
33162	soporific	1
33163	soppy	1
33164	sorcery	1
33165	sorry-	1
33166	sorsky	1
33167	sorting	1
33168	sotto	1
33169	soubriquet	1
33170	sought	1
33171	sought--	1
33172	souhaite	1
33173	soul-brother	1
33174	soul-destroying	1
33175	soull	1
33176	soulmate	1
33177	sound'	1
33178	soundbite	1
33179	sounding	1
33180	source'	1
33181	sourpuss	1
33182	soutenu	1
33183	southall	1
33184	southerner	1
33185	southerners	1
33186	sov	1
33187	soverignty	1
33188	soviet-backed	1
33189	soviet-penetrated	1
33190	soweth	1
33191	spacer	1
33192	spacial	1
33193	spagetti	1
33194	spam	1
33195	spamshredder	1
33196	spamspewer	1
33197	spanking	1
33198	sparkbrook	1
33199	sparkflash	1
33200	sparknotes	1
33201	sparse	1
33202	sparsely	1
33203	spartacus	1
33204	spate	1
33205	speach.	1
33206	speaker'	1
33207	speaketh	1
33208	special-treatment	1
33209	specialisation	1
33210	specialists	1
33211	specialize	1
33212	specialty	1
33213	species.	1
33214	specifially	1
33215	specification	1
33216	specified	1
33217	speciously	1
33218	specuation	1
33219	speculative	1
33220	speech-	1
33221	speechwho	1
33222	speedreader	1
33223	speedy	1
33224	spele	1
33225	speling()	1
33226	spell-check	1
33227	speller	1
33228	spenceisright	1
33229	spencerisright	1
33230	spender	1
33231	spending.seems	1
33232	spendthrift	1
33233	sperad	1
33234	spermatozoa	1
33235	spesalvi	1
33236	spewing	1
33237	sphinct	1
33238	spiced	1
33239	spike	1
33240	spiked	1
33241	spilt	1
33242	spinless	1
33243	spinner	1
33244	spinsterhood	1
33245	spiny	1
33246	spirale	1
33247	spirit.all	1
33248	spirt	1
33249	spitefully	1
33250	splash	1
33251	splatter	1
33252	splendidly	1
33253	splendor	1
33254	splenetic	1
33255	splitting	1
33256	splutter	1
33257	spluttering	1
33258	spock	1
33259	spoiler	1
33260	spoilsport	1
33261	spokesgay	1
33262	sponge	1
33263	sponge-brained	1
33264	sponser	1
33265	sponsorship	1
33266	spook	1
33267	spoon	1
33268	sporting	1
33269	sportive	1
33270	sporus	1
33271	spose1	1
33272	spot-on	1
33273	spotted	1
33274	sprat	1
33275	spray	1
33276	spraye	1
33277	sprcial	1
33278	spreader	1
33279	spreadsheet	1
33280	spree	1
33281	springer	1
33282	springs	1
33283	sprinkle	1
33284	sprinkling	1
33285	sprint	1
33286	sprog	1
33287	spruik	1
33288	spud	1
33289	spur-of-the-moment	1
33290	squabbling	1
33291	squaddy	1
33292	squadron	1
33293	squalor	1
33294	squalour	1
33295	squandered	1
33296	squash	1
33297	squashed	1
33298	squeak	1
33299	squeaky	1
33300	squeamishness	1
33301	squeemish	1
33302	squelching	1
33303	squelchy	1
33304	squib	1
33305	squillion	1
33306	squint	1
33307	squire	1
33308	squirearchy	1
33309	squishy	1
33310	srdc	1
33311	sre	1
33312	sream	1
33313	sry	1
33314	ssame	1
33315	sssame-sex	1
33316	st.james	1
33317	stabalise	1
33318	stabilising	1
33319	stability.and	1
33320	stabilizer	1
33321	stabilty	1
33322	stables	1
33323	stablilise	1
33324	stablising	1
33325	stacked	1
33326	stacker	1
33327	stacking	1
33328	staffed	1
33329	staffer	1
33330	staffs	1
33331	stage-managed	1
33332	stager	1
33333	staggie	1
33334	staging	1
33335	stagnancy	1
33336	stal	1
33337	stalion	1
33338	stallion	1
33339	stammers	1
33340	stamping	1
33341	stanch	1
33342	stand-by	1
33343	stand-in	1
33344	stand-off	1
33345	stand.17	1
33346	stand'	1
33347	standardisation	1
33348	standardise	1
33349	standfast	1
33350	standng	1
33351	standoffish	1
33352	stands	1
33353	standstill	1
33354	stanleyjparker	1
33355	staple	1
33356	star'	1
33357	stardust	1
33358	starkly	1
33359	starky	1
33360	startledcod	1
33361	startlement	1
33362	starved	1
33363	stasis	1
33364	state-	1
33365	state-administered	1
33366	state-enabled	1
33367	state-enforced	1
33368	state-prescribed	1
33369	state-required	1
33370	state.as	1
33371	state*	1
33372	stategy	1
33373	stateside	1
33374	statesthe	1
33375	statistice	1
33376	statisticisn	1
33377	statistics''	1
33378	statment	1
33379	stats.	1
33380	statuary	1
33381	status'.	1
33382	staunchly	1
33383	stay-at-home	1
33384	ste	1
33385	stead	1
33386	steadfastly	1
33387	steals	1
33388	steamrol	1
33389	steamroller	1
33390	steamy	1
33391	steavy	1
33392	steed	1
33393	steeple	1
33394	steet	1
33395	steinbeckepiscopalian	1
33396	stength	1
33397	stenographer	1
33398	step-parent	1
33399	step-siblings.	1
33400	stephan	1
33401	stephanie	1
33402	stephaniejcw	1
33403	stephens	1
33404	stepmother	1
33405	stepping	1
33406	stepping-stone	1
33407	stepson	1
33408	stereo	1
33409	stereotypically	1
33410	sterilisation	1
33411	sterilised	1
33412	sterilization	1
33413	sterling	1
33414	steryotype	1
33415	steve'	1
33416	steveal	1
33417	steven25	1
33418	stevens	1
33419	stevie	1
33420	stew-pot.	1
33421	stewardess	1
33422	stfu	1
33423	sti	1
33424	sticking	1
33425	stickywicket	1
33426	stiffy.	1
33427	stifling	1
33428	stige	1
33429	stigmatic	1
33430	stigmatise	1
33431	stigmatised	1
33432	stiil	1
33433	stiletto	1
33434	still.	1
33435	still.such	1
33436	stillborn	1
33437	stilll	1
33438	stillpoliticallyincorrect	1
33439	stilt	1
33440	stimmung	1
33441	stimulant	1
33442	stimulated	1
33443	sting	1
33444	stinkf	1
33445	stinky	1
33446	stirring	1
33447	stochastic	1
33448	stock-in-trade	1
33449	stockbroker	1
